# Program:featureCounts v2.0.1; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX315307_cds.txt" "SRX315307.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX315307.bam
BSU_31450	AL009126.3	3230067	3231353	+	1287	15
BSU_31460	AL009126.3	3231399	3231785	+	387	5
BSU_31470	AL009126.3	3231812	3232429	-	618	29
BSU_31480	AL009126.3	3232640	3233818	+	1179	32
BSU_31490	AL009126.3	3233911	3235785	+	1875	16
BSU_31500	AL009126.3	3235806	3236219	+	414	5
BSU_31510	AL009126.3	3236422	3236979	-	558	7
BSU_31520	AL009126.3	3237157	3238758	+	1602	23
BSU_31530	AL009126.3	3238751	3239458	+	708	16
BSU_31540	AL009126.3	3239930	3241009	+	1080	28
BSU_31550	AL009126.3	3241085	3242617	+	1533	25
BSU_31560	AL009126.3	3242610	3243656	+	1047	14
BSU_31570	AL009126.3	3243657	3244616	+	960	10
BSU_31580	AL009126.3	3244770	3246116	+	1347	36
BSU_31590	AL009126.3	3246152	3246367	-	216	2
BSU_31600	AL009126.3	3246598	3249003	+	2406	61
BSU_31610	AL009126.3	3248996	3249427	+	432	2
BSU_31620	AL009126.3	3249427	3249768	+	342	8
BSU_31630	AL009126.3	3249761	3251242	+	1482	22
BSU_31640	AL009126.3	3251248	3251724	+	477	7
BSU_31650	AL009126.3	3251724	3252008	+	285	1
BSU_31660	AL009126.3	3251992	3252366	+	375	2
BSU_31670	AL009126.3	3252405	3252785	-	381	4
BSU_31680	AL009126.3	3252804	3253448	-	645	12
BSU_31690	AL009126.3	3253529	3255838	-	2310	23
BSU_31700	AL009126.3	3255853	3256020	-	168	0
BSU_31710	AL009126.3	3256008	3256907	-	900	19
BSU_31720	AL009126.3	3257092	3257232	-	141	3
BSU_31725	AL009126.3	3257454	3257579	+	126	0
BSU_31730	AL009126.3	3257693	3258061	+	369	6
BSU_31740	AL009126.3	3258037	3259266	-	1230	24
BSU_31750	AL009126.3	3259403	3260875	-	1473	49
BSU_31760	AL009126.3	3260891	3261442	-	552	4
BSU_31770	AL009126.3	3261539	3261937	-	399	8
BSU_31780	AL009126.3	3262009	3262257	-	249	1
BSU_31790	AL009126.3	3262330	3262551	-	222	1
BSU_31800	AL009126.3	3262611	3263720	-	1110	15
BSU_31810	AL009126.3	3263835	3264224	+	390	1
BSU_31820	AL009126.3	3264265	3264501	-	237	10
BSU_31830	AL009126.3	3264678	3265208	-	531	5
BSU_31840	AL009126.3	3265406	3266137	-	732	6
BSU_31850	AL009126.3	3266200	3266655	-	456	10
BSU_31860	AL009126.3	3266687	3269917	-	3231	43
BSU_31875	AL009126.3	3269914	3274401	-	4488	64
BSU_31890	AL009126.3	3274462	3275817	-	1356	38
BSU_31900	AL009126.3	3275832	3276071	-	240	4
BSU_31910	AL009126.3	3276141	3276434	-	294	2
BSU_31920	AL009126.3	3276955	3278223	+	1269	11
BSU_31930	AL009126.3	3278325	3279461	+	1137	11
BSU_31945	AL009126.3	3279573	3280250	+	678	5
BSU_31959	AL009126.3	3280294	3280503	-	210	5
BSU_31960	AL009126.3	3280519	3287655	-	7137	116
BSU_31970	AL009126.3	3287675	3288613	-	939	14
BSU_31980	AL009126.3	3288641	3290260	-	1620	25
BSU_31990	AL009126.3	3290289	3291485	-	1197	7
BSU_32000	AL009126.3	3291511	3292296	-	786	16
BSU_32010	AL009126.3	3292490	3293359	-	870	7
BSU_32020	AL009126.3	3293573	3294169	-	597	14
BSU_32030	AL009126.3	3294270	3294872	+	603	4
BSU_32040	AL009126.3	3294942	3296270	-	1329	14
BSU_32050	AL009126.3	3296417	3297919	-	1503	32
BSU_32060	AL009126.3	3298077	3298553	+	477	3
BSU_32070	AL009126.3	3298584	3299240	-	657	6
BSU_32080	AL009126.3	3299344	3299664	-	321	0
BSU_32090	AL009126.3	3299718	3299861	-	144	1
BSU_32100	AL009126.3	3300034	3301254	-	1221	17
BSU_32110	AL009126.3	3301586	3302584	+	999	10
BSU_32120	AL009126.3	3302623	3302763	-	141	0
BSU_32130	AL009126.3	3303042	3304022	+	981	12
BSU_32140	AL009126.3	3304096	3304719	-	624	5
BSU_32150	AL009126.3	3304743	3305261	-	519	9
BSU_32160	AL009126.3	3305599	3305961	-	363	1
BSU_32170	AL009126.3	3306040	3306894	-	855	11
BSU_32180	AL009126.3	3307017	3308231	-	1215	19
BSU_32190	AL009126.3	3308368	3308604	-	237	1
BSU_32200	AL009126.3	3308867	3309934	+	1068	14
BSU_32210	AL009126.3	3309960	3310286	-	327	3
BSU_32220	AL009126.3	3310386	3310721	+	336	2
BSU_32230	AL009126.3	3310763	3312736	-	1974	71
BSU_32240	AL009126.3	3312844	3313773	-	930	8
BSU_32250	AL009126.3	3313770	3314828	-	1059	6
BSU_32260	AL009126.3	3314828	3316129	-	1302	5
BSU_32270	AL009126.3	3316330	3317349	-	1020	41
BSU_32280	AL009126.3	3317502	3318002	+	501	8
BSU_32290	AL009126.3	3318029	3318799	-	771	9
BSU_32300	AL009126.3	3318828	3319262	-	435	1
BSU_32310	AL009126.3	3319286	3319561	-	276	2
BSU_32320	AL009126.3	3319676	3320308	+	633	9
BSU_32330	AL009126.3	3320324	3321220	-	897	4
BSU_32340	AL009126.3	3321455	3322435	+	981	21
BSU_32350	AL009126.3	3322463	3323227	-	765	12
BSU_32360	AL009126.3	3323300	3323605	-	306	7
BSU_32370	AL009126.3	3323670	3325058	-	1389	20
BSU_32380	AL009126.3	3325078	3325899	-	822	8
BSU_32390	AL009126.3	3325917	3326765	-	849	15
BSU_32400	AL009126.3	3326803	3327150	-	348	0
BSU_32410	AL009126.3	3327247	3328587	-	1341	12
BSU_32420	AL009126.3	3328762	3330357	+	1596	23
BSU_32430	AL009126.3	3330502	3331851	+	1350	24
BSU_32440	AL009126.3	3331857	3333149	+	1293	20
BSU_32450	AL009126.3	3333162	3334646	+	1485	17
BSU_32460	AL009126.3	3334646	3334990	+	345	4
BSU_32469	AL009126.3	3335414	3335545	+	132	0
BSU_32470	AL009126.3	3335751	3336272	-	522	39
BSU_32480	AL009126.3	3336263	3338500	-	2238	23
BSU_32490	AL009126.3	3338501	3339334	-	834	5
BSU_32500	AL009126.3	3339331	3339948	-	618	10
BSU_32510	AL009126.3	3339945	3340937	-	993	4
BSU_32520	AL009126.3	3341166	3342416	-	1251	5
BSU_32530	AL009126.3	3342433	3343671	-	1239	9
BSU_32539	AL009126.3	3343894	3344031	+	138	1
BSU_32540	AL009126.3	3344113	3344979	+	867	18
BSU_32550	AL009126.3	3345013	3346116	-	1104	15
BSU_32560	AL009126.3	3346298	3347026	+	729	5
BSU_32570	AL009126.3	3347051	3347905	-	855	8
BSU_32580	AL009126.3	3347919	3348821	-	903	18
BSU_32590	AL009126.3	3348825	3349703	-	879	9
BSU_32600	AL009126.3	3349761	3351029	-	1269	35
BSU_32610	AL009126.3	3351110	3352096	-	987	9
BSU_32620	AL009126.3	3352312	3352686	-	375	8
BSU_32630	AL009126.3	3352789	3353907	-	1119	17
BSU_32640	AL009126.3	3354066	3354212	+	147	1
BSU_32650	AL009126.3	3354212	3354487	+	276	5
BSU_32660	AL009126.3	3354551	3354934	-	384	5
BSU_32669	AL009126.3	3355045	3355323	-	279	2
BSU_32670	AL009126.3	3355593	3356990	-	1398	10
BSU_32680	AL009126.3	3357011	3357454	-	444	3
BSU_32690	AL009126.3	3357444	3358664	-	1221	18
BSU_32700	AL009126.3	3358664	3359977	-	1314	12
BSU_32710	AL009126.3	3359995	3360780	-	786	4
BSU_32719	AL009126.3	3360974	3361111	-	138	3
BSU_32720	AL009126.3	3361305	3361682	-	378	2
BSU_32730	AL009126.3	3361767	3362591	-	825	28
BSU_32740	AL009126.3	3362605	3363273	-	669	13
BSU_32750	AL009126.3	3363266	3364291	-	1026	29
BSU_32760	AL009126.3	3364618	3364962	-	345	4
BSU_32770	AL009126.3	3365069	3365389	-	321	0
BSU_32780	AL009126.3	3365391	3365831	-	441	2
BSU_32790	AL009126.3	3365831	3366067	-	237	0
BSU_32800	AL009126.3	3366123	3366506	-	384	3
BSU_32810	AL009126.3	3366573	3366929	-	357	4
BSU_32820	AL009126.3	3367040	3368824	-	1785	70
BSU_32830	AL009126.3	3368839	3370014	-	1176	6
BSU_32840	AL009126.3	3370025	3372394	-	2370	37
BSU_32849	AL009126.3	3372569	3372715	+	147	0
BSU_32850	AL009126.3	3372740	3373648	-	909	8
BSU_32859	AL009126.3	3373743	3373988	+	246	5
BSU_32860	AL009126.3	3374001	3374333	+	333	10
BSU_32870	AL009126.3	3374492	3374959	+	468	8
BSU_32880	AL009126.3	3374956	3376581	+	1626	23
BSU_32890	AL009126.3	3376617	3377000	-	384	105
BSU_32900	AL009126.3	3377019	3377408	-	390	5
BSU_32910	AL009126.3	3377430	3377759	-	330	3
BSU_32920	AL009126.3	3377893	3378780	+	888	29
BSU_32930	AL009126.3	3378800	3379087	-	288	7
BSU_32940	AL009126.3	3379112	3379939	-	828	18
BSU_32950	AL009126.3	3380157	3380594	-	438	5
BSU_32960	AL009126.3	3380704	3382212	-	1509	30
BSU_32970	AL009126.3	3382209	3382499	-	291	9
BSU_32980	AL009126.3	3382633	3383475	+	843	14
BSU_32990	AL009126.3	3383565	3384026	+	462	6
BSU_33000	AL009126.3	3384070	3385446	-	1377	140
BSU_33010	AL009126.3	3385724	3386401	+	678	10
BSU_33020	AL009126.3	3386398	3387753	+	1356	22
BSU_33029	AL009126.3	3387781	3387945	-	165	2
BSU_33030	AL009126.3	3388113	3388988	+	876	8
BSU_33040	AL009126.3	3389024	3390412	-	1389	24
BSU_33049	AL009126.3	3390479	3390664	-	186	2
BSU_33050	AL009126.3	3390782	3392230	+	1449	19
BSU_33060	AL009126.3	3392199	3393296	+	1098	5
BSU_33070	AL009126.3	3393293	3394414	+	1122	12
BSU_33080	AL009126.3	3394422	3395057	-	636	8
BSU_33090	AL009126.3	3395035	3396117	-	1083	18
BSU_33100	AL009126.3	3396114	3396839	-	726	13
BSU_33110	AL009126.3	3396873	3397745	-	873	15
BSU_33120	AL009126.3	3397846	3398523	-	678	6
BSU_33130	AL009126.3	3398550	3398930	-	381	9
BSU_33140	AL009126.3	3399092	3400360	-	1269	24
BSU_33150	AL009126.3	3400537	3401118	-	582	4
BSU_33160	AL009126.3	3401141	3402469	-	1329	23
BSU_33170	AL009126.3	3402469	3403530	-	1062	10
BSU_33180	AL009126.3	3403493	3404437	-	945	16
BSU_33190	AL009126.3	3404835	3405626	+	792	8
BSU_33200	AL009126.3	3405664	3406542	-	879	69
BSU_33210	AL009126.3	3406614	3408356	-	1743	23
BSU_33221	AL009126.3	3408353	3409066	-	714	5
BSU_33222	AL009126.3	3409219	3409458	-	240	1
BSU_33230	AL009126.3	3409462	3409992	-	531	6
BSU_33239	AL009126.3	3410007	3410345	+	339	2
BSU_33240	AL009126.3	3410466	3411623	+	1158	27
BSU_33250	AL009126.3	3411684	3412094	+	411	5
BSU_33260	AL009126.3	3412128	3413357	-	1230	29
BSU_33270	AL009126.3	3413350	3414039	-	690	6
BSU_33280	AL009126.3	3414023	3415216	-	1194	20
BSU_33290	AL009126.3	3415387	3416196	-	810	18
BSU_33300	AL009126.3	3416212	3417222	-	1011	15
BSU_33310	AL009126.3	3417222	3418376	-	1155	14
BSU_33320	AL009126.3	3418474	3419421	+	948	12
BSU_33330	AL009126.3	3419656	3421065	-	1410	13
BSU_33340	AL009126.3	3421465	3421605	-	141	3
BSU_33350	AL009126.3	3421772	3422254	+	483	2
BSU_33360	AL009126.3	3422354	3424207	+	1854	18
BSU_33370	AL009126.3	3424235	3425161	-	927	15
BSU_33380	AL009126.3	3425272	3426054	+	783	0
BSU_33390	AL009126.3	3426026	3426718	+	693	10
BSU_33400	AL009126.3	3426749	3427579	-	831	13
BSU_33410	AL009126.3	3427802	3428287	+	486	2
BSU_33420	AL009126.3	3428331	3430343	-	2013	19
BSU_33430	AL009126.3	3430598	3432313	-	1716	25
BSU_33440	AL009126.3	3432339	3434156	-	1818	98
BSU_33450	AL009126.3	3434327	3436651	-	2325	20
BSU_33460	AL009126.3	3436849	3437457	-	609	23
BSU_33470	AL009126.3	3437644	3438060	-	417	24
BSU_33480	AL009126.3	3438065	3438733	-	669	9
BSU_33490	AL009126.3	3438853	3440961	-	2109	14
BSU_33500	AL009126.3	3441121	3443529	-	2409	57
BSU_33510	AL009126.3	3443613	3443822	-	210	1
BSU_33520	AL009126.3	3443896	3444201	-	306	0
BSU_33530	AL009126.3	3444329	3445405	+	1077	28
BSU_33540	AL009126.3	3445442	3446077	-	636	4
BSU_33550	AL009126.3	3446237	3448132	-	1896	10
BSU_33560	AL009126.3	3448295	3448696	-	402	1
BSU_33570	AL009126.3	3448693	3449052	-	360	4
BSU_33580	AL009126.3	3449049	3449621	-	573	3
BSU_33590	AL009126.3	3449732	3450526	-	795	6
BSU_33600	AL009126.3	3451248	3451718	-	471	10
BSU_33610	AL009126.3	3451863	3454202	-	2340	98
BSU_33620	AL009126.3	3454221	3454961	-	741	9
BSU_33630	AL009126.3	3455093	3455323	-	231	1
BSU_33640	AL009126.3	3455472	3456242	+	771	8
BSU_33650	AL009126.3	3456282	3456515	-	234	2
BSU_33660	AL009126.3	3456667	3457074	+	408	2
BSU_33670	AL009126.3	3457104	3457523	+	420	2
BSU_33680	AL009126.3	3457615	3457941	+	327	4
BSU_33690	AL009126.3	3458066	3459766	+	1701	12
BSU_33700	AL009126.3	3459806	3460486	-	681	5
BSU_33710	AL009126.3	3460503	3461423	-	921	8
BSU_33720	AL009126.3	3461435	3462088	-	654	9
BSU_33730	AL009126.3	3462105	3463250	-	1146	13
BSU_33740	AL009126.3	3463534	3464067	+	534	8
BSU_33750	AL009126.3	3464289	3464765	+	477	13
BSU_33760	AL009126.3	3464762	3465733	+	972	13
BSU_33770	AL009126.3	3465776	3466387	+	612	5
BSU_33780	AL009126.3	3466434	3467057	-	624	3
BSU_33790	AL009126.3	3467054	3467326	-	273	4
BSU_33800	AL009126.3	3467546	3468235	-	690	9
BSU_33810	AL009126.3	3468253	3469164	-	912	10
BSU_33820	AL009126.3	3469184	3469837	-	654	7
BSU_33830	AL009126.3	3469860	3471002	-	1143	10
BSU_33840	AL009126.3	3471266	3471823	+	558	10
BSU_33850	AL009126.3	3471841	3472476	-	636	7
BSU_33860	AL009126.3	3472626	3473240	+	615	11
BSU_33870	AL009126.3	3473372	3474070	+	699	45
BSU_33880	AL009126.3	3474106	3475923	-	1818	28
BSU_33890	AL009126.3	3476043	3476510	+	468	1
BSU_33900	AL009126.3	3476555	3477847	-	1293	15
BSU_33910	AL009126.3	3477877	3479412	-	1536	47
BSU_33920	AL009126.3	3479405	3480166	-	762	7
BSU_33930	AL009126.3	3480197	3481381	-	1185	16
BSU_33940	AL009126.3	3481698	3482705	-	1008	11
BSU_33950	AL009126.3	3482752	3483774	-	1023	51
BSU_33960	AL009126.3	3484072	3485466	-	1395	21
BSU_33970	AL009126.3	3485670	3486758	+	1089	25
BSU_33980	AL009126.3	3486807	3487817	-	1011	13
BSU_33990	AL009126.3	3487974	3488852	-	879	21
BSU_34000	AL009126.3	3488952	3489869	+	918	26
BSU_34010	AL009126.3	3489910	3491253	-	1344	56
BSU_34020	AL009126.3	3491655	3492689	-	1035	15
BSU_34030	AL009126.3	3492797	3493519	-	723	11
BSU_34040	AL009126.3	3493519	3494958	-	1440	52
BSU_34050	AL009126.3	3494985	3495701	-	717	10
BSU_34060	AL009126.3	3495876	3496478	-	603	4
BSU_34070	AL009126.3	3496495	3497610	-	1116	17
BSU_34080	AL009126.3	3497614	3498351	-	738	6
BSU_34090	AL009126.3	3498352	3499257	-	906	12
BSU_34100	AL009126.3	3499541	3500350	+	810	11
BSU_34110	AL009126.3	3500386	3501597	+	1212	18
BSU_34120	AL009126.3	3501651	3502940	-	1290	18
BSU_34130	AL009126.3	3503020	3505083	-	2064	50
BSU_34140	AL009126.3	3505102	3505953	-	852	21
BSU_34150	AL009126.3	3505957	3507213	-	1257	21
BSU_34160	AL009126.3	3507253	3508518	-	1266	43
BSU_34170	AL009126.3	3508659	3509651	-	993	9
BSU_34180	AL009126.3	3509831	3510490	-	660	7
BSU_34190	AL009126.3	3510780	3512471	+	1692	33
BSU_34200	AL009126.3	3512498	3513808	-	1311	9
BSU_34210	AL009126.3	3513887	3514105	+	219	4
BSU_34220	AL009126.3	3514115	3515083	-	969	10
BSU_34230	AL009126.3	3515062	3516228	-	1167	12
BSU_34240	AL009126.3	3516233	3516883	-	651	22
BSU_34250	AL009126.3	3516880	3517488	-	609	8
BSU_34265	AL009126.3	3517485	3519002	-	1518	15
BSU_34280	AL009126.3	3518999	3520033	-	1035	25
BSU_34290	AL009126.3	3520030	3521106	-	1077	7
BSU_34300	AL009126.3	3521111	3522145	-	1035	9
BSU_34310	AL009126.3	3522170	3523273	-	1104	10
BSU_34320	AL009126.3	3523270	3524424	-	1155	12
BSU_34330	AL009126.3	3524417	3525253	-	837	11
BSU_34340	AL009126.3	3525250	3526395	-	1146	16
BSU_34350	AL009126.3	3526407	3528203	-	1797	171
BSU_34360	AL009126.3	3528462	3529145	-	684	7
BSU_34370	AL009126.3	3529151	3529855	-	705	3
BSU_34380	AL009126.3	3530101	3530559	+	459	3
BSU_34390	AL009126.3	3530635	3532104	+	1470	128
BSU_34399	AL009126.3	3532107	3532298	+	192	4
BSU_34400	AL009126.3	3532325	3532810	-	486	3
BSU_34410	AL009126.3	3532833	3533144	-	312	0
BSU_34420	AL009126.3	3533196	3533288	-	93	0
BSU_34430	AL009126.3	3533419	3534102	-	684	5
BSU_34440	AL009126.3	3534118	3535473	-	1356	15
BSU_34450	AL009126.3	3536012	3537433	+	1422	16
BSU_34460	AL009126.3	3537507	3539057	+	1551	37
BSU_34470	AL009126.3	3539165	3540727	+	1563	14
BSU_34480	AL009126.3	3540717	3541406	+	690	4
BSU_34490	AL009126.3	3541488	3541823	+	336	0
BSU_34500	AL009126.3	3541823	3542143	+	321	5
BSU_34510	AL009126.3	3542179	3542691	-	513	14
BSU_34520	AL009126.3	3542943	3544286	-	1344	23
BSU_34530	AL009126.3	3544642	3545604	+	963	12
BSU_34540	AL009126.3	3546234	3546827	+	594	14
BSU_34550	AL009126.3	3546873	3547553	-	681	10
BSU_34560	AL009126.3	3547550	3549235	-	1686	33
BSU_34570	AL009126.3	3549228	3551501	-	2274	278
BSU_34580	AL009126.3	3551479	3552363	-	885	7
BSU_34590	AL009126.3	3552369	3553205	-	837	63
BSU_34600	AL009126.3	3553206	3554513	-	1308	19
BSU_34610	AL009126.3	3554553	3555806	-	1254	25
BSU_34620	AL009126.3	3555902	3557671	-	1770	35
BSU_34630	AL009126.3	3557784	3558734	-	951	13
BSU_34640	AL009126.3	3558940	3559515	-	576	5
BSU_34650	AL009126.3	3559632	3559952	+	321	3
BSU_34660	AL009126.3	3559979	3561571	-	1593	12
BSU_34670	AL009126.3	3561590	3562183	-	594	7
BSU_34680	AL009126.3	3562566	3563543	+	978	17
BSU_34690	AL009126.3	3563581	3565521	-	1941	27
BSU_34700	AL009126.3	3565496	3566275	-	780	8
BSU_34710	AL009126.3	3566358	3567428	-	1071	23
BSU_34720	AL009126.3	3567422	3568135	-	714	5
BSU_34729	AL009126.3	3568282	3568491	+	210	3
BSU_34730	AL009126.3	3568527	3569291	-	765	17
BSU_34740	AL009126.3	3569292	3569549	-	258	2
BSU_34750	AL009126.3	3569573	3570523	-	951	16
BSU_34760	AL009126.3	3570546	3571499	-	954	7
BSU_34770	AL009126.3	3571501	3572388	-	888	10
BSU_34780	AL009126.3	3572413	3572889	-	477	3
BSU_34790	AL009126.3	3573207	3574157	-	951	10
BSU_34800	AL009126.3	3574363	3575784	-	1422	29
BSU_34810	AL009126.3	3576165	3577619	-	1455	36
BSU_34820	AL009126.3	3577745	3579514	-	1770	18
BSU_34830	AL009126.3	3579679	3580038	-	360	7
BSU_34840	AL009126.3	3580053	3581963	-	1911	43
BSU_34850	AL009126.3	3581965	3582690	-	726	5
BSU_34860	AL009126.3	3582936	3583565	-	630	21
BSU_34870	AL009126.3	3583562	3584320	-	759	5
BSU_34880	AL009126.3	3584317	3585054	-	738	5
BSU_34890	AL009126.3	3585051	3585689	-	639	20
BSU_34900	AL009126.3	3585690	3586274	-	585	62
BSU_34910	AL009126.3	3586271	3587554	-	1284	26
BSU_34920	AL009126.3	3587551	3588192	-	642	7
BSU_34930	AL009126.3	3588185	3589360	-	1176	17
BSU_34940	AL009126.3	3589611	3590363	+	753	19
BSU_34950	AL009126.3	3590603	3591268	+	666	8
BSU_34960	AL009126.3	3591288	3591806	-	519	10
BSU_34970	AL009126.3	3591810	3592460	-	651	5
BSU_34980	AL009126.3	3592457	3593395	-	939	7
BSU_34990	AL009126.3	3593419	3594228	-	810	20
BSU_35000	AL009126.3	3594242	3595174	-	933	20
BSU_35010	AL009126.3	3595356	3596546	+	1191	13
BSU_35020	AL009126.3	3596543	3597271	+	729	9
BSU_35030	AL009126.3	3597289	3598020	+	732	20
BSU_35040	AL009126.3	3598040	3601909	-	3870	81
BSU_35050	AL009126.3	3602074	3602547	+	474	8
BSU_35060	AL009126.3	3602588	3603805	-	1218	22
BSU_35070	AL009126.3	3603821	3604567	-	747	83
BSU_35080	AL009126.3	3604993	3605502	+	510	10
BSU_35090	AL009126.3	3605523	3606734	+	1212	22
BSU_35100	AL009126.3	3606762	3607121	-	360	2
BSU_35110	AL009126.3	3607123	3607320	-	198	2
BSU_35120	AL009126.3	3607325	3608422	-	1098	4
BSU_35130	AL009126.3	3608447	3608773	-	327	5
BSU_35140	AL009126.3	3608991	3609221	+	231	11
BSU_35150	AL009126.3	3609420	3609902	-	483	1
BSU_35160	AL009126.3	3610064	3612937	-	2874	29
BSU_35170	AL009126.3	3612945	3614930	-	1986	43
BSU_35180	AL009126.3	3615116	3615346	-	231	3
BSU_35190	AL009126.3	3615793	3618288	+	2496	25
BSU_35200	AL009126.3	3618364	3618933	+	570	3
BSU_35210	AL009126.3	3618964	3620298	+	1335	20
BSU_35220	AL009126.3	3620346	3621539	-	1194	30
BSU_35230	AL009126.3	3621618	3621956	-	339	1
BSU_35239	AL009126.3	3621931	3622047	-	117	0
BSU_35240	AL009126.3	3622356	3623798	-	1443	10
BSU_35250	AL009126.3	3623938	3624828	-	891	3
BSU_35260	AL009126.3	3624821	3625507	-	687	30
BSU_35270	AL009126.3	3625741	3626079	-	339	2
BSU_35280	AL009126.3	3626128	3627012	-	885	16
BSU_35290	AL009126.3;AL009126.3	3627139;3628169	3628167;3628240	-;-	1101	5
BSU_35300	AL009126.3	3628310	3630835	-	2526	33
BSU_35310	AL009126.3	3631003	3631572	-	570	5
BSU_35319	AL009126.3	3631763	3632140	-	378	6
BSU_35320	AL009126.3	3632150	3632491	-	342	4
BSU_35330	AL009126.3	3632488	3632889	-	402	3
BSU_35340	AL009126.3	3632911	3634407	-	1497	26
BSU_35350	AL009126.3	3634425	3634754	-	330	1
BSU_35360	AL009126.3	3634987	3635901	-	915	11
BSU_35370	AL009126.3	3636046	3636270	-	225	2
BSU_35380	AL009126.3	3636264	3636695	-	432	4
BSU_35390	AL009126.3	3636716	3637291	-	576	11
BSU_35400	AL009126.3	3637338	3638234	-	897	11
BSU_35410	AL009126.3	3638245	3639768	-	1524	12
BSU_35420	AL009126.3	3639787	3640269	-	483	6
BSU_35430	AL009126.3	3640285	3640551	-	267	3
BSU_35440	AL009126.3	3640632	3641051	-	420	1
BSU_35450	AL009126.3	3641125	3641847	-	723	9
BSU_35460	AL009126.3	3641811	3642107	-	297	2
BSU_35470	AL009126.3	3642167	3643558	-	1392	50
BSU_35480	AL009126.3	3643664	3644509	-	846	16
BSU_35490	AL009126.3	3644607	3645296	-	690	12
BSU_35500	AL009126.3	3645379	3646536	-	1158	19
BSU_35510	AL009126.3	3646753	3647406	+	654	8
BSU_35520	AL009126.3	3647406	3648581	+	1176	15
BSU_35530	AL009126.3	3648654	3649730	-	1077	11
BSU_35540	AL009126.3	3649875	3651068	-	1194	14
BSU_35550	AL009126.3	3651097	3651855	-	759	15
BSU_35560	AL009126.3	3651879	3652559	-	681	7
BSU_35570	AL009126.3	3652588	3654054	-	1467	16
BSU_35580	AL009126.3	3654139	3655524	-	1386	24
BSU_35590	AL009126.3	3655586	3656755	-	1170	7
BSU_35600	AL009126.3	3656752	3658203	-	1452	17
BSU_35609	AL009126.3	3658259	3658408	-	150	0
BSU_35610	AL009126.3	3658407	3658892	-	486	9
BSU_35620	AL009126.3	3659119	3660609	-	1491	19
BSU_35630	AL009126.3	3660648	3662765	-	2118	36
BSU_35640	AL009126.3	3662789	3663097	-	309	3
BSU_35650	AL009126.3	3663281	3664201	+	921	19
BSU_35660	AL009126.3	3664241	3665383	-	1143	11
BSU_35670	AL009126.3	3665629	3666507	+	879	12
BSU_35678	AL009126.3	3666841	3667059	+	219	1
BSU_35679	AL009126.3	3666933	3667016	-	84	0
BSU_35680	AL009126.3	3667209	3669911	-	2703	58
BSU_35690	AL009126.3	3670035	3671375	-	1341	11
BSU_35698	AL009126.3	3671416	3671622	-	207	0
BSU_35699	AL009126.3	3672929	3673525	+	597	9
BSU_35700	AL009126.3	3673564	3675147	-	1584	11
BSU_35710	AL009126.3	3675167	3675994	-	828	25
BSU_35720	AL009126.3	3676159	3678399	-	2241	77
BSU_35730	AL009126.3	3678399	3680420	-	2022	21
BSU_35740	AL009126.3	3680581	3680970	-	390	3
BSU_35750	AL009126.3	3681370	3682140	+	771	39
BSU_35760	AL009126.3	3682173	3683318	+	1146	12
BSU_35770	AL009126.3	3683438	3684766	+	1329	15
BSU_35780	AL009126.3	3684826	3687468	-	2643	87
BSU_35790	AL009126.3	3687597	3688547	-	951	24
BSU_35800	AL009126.3	3688812	3690263	+	1452	9
BSU_35810	AL009126.3	3690269	3691375	+	1107	31
BSU_35820	AL009126.3	3691372	3692496	+	1125	87
BSU_35830	AL009126.3	3692533	3693906	-	1374	24
BSU_35840	AL009126.3	3694239	3695207	+	969	10
BSU_35850	AL009126.3	3695363	3696223	+	861	13
BSU_35860	AL009126.3	3696257	3697498	-	1242	5
BSU_35870	AL009126.3	3697639	3697806	-	168	2
BSU_35880	AL009126.3	3697821	3698963	-	1143	17
BSU_35890	AL009126.3	3698982	3699431	-	450	7
BSU_35900	AL009126.3	3699446	3700627	-	1182	6
BSU_35910	AL009126.3	3701411	3702391	+	981	5261
BSU_35920	AL009126.3	3702393	3703274	+	882	3
BSU_35930	AL009126.3	3703271	3703666	+	396	3
BSU_35940	AL009126.3	3703682	3705163	+	1482	18
BSU_35950	AL009126.3	3705165	3706133	+	969	8
BSU_35960	AL009126.3	3706145	3707062	+	918	9
BSU_35970	AL009126.3	3707144	3707680	+	537	8
BSU_35980	AL009126.3	3707836	3708132	+	297	1
BSU_35990	AL009126.3	3708172	3708699	-	528	5
BSU_36000	AL009126.3	3708799	3709566	-	768	12
BSU_36010	AL009126.3	3709628	3711340	-	1713	19
BSU_36020	AL009126.3	3711498	3712406	+	909	8
BSU_36030	AL009126.3	3712617	3713945	+	1329	12
BSU_36040	AL009126.3	3714002	3714679	-	678	51
BSU_36050	AL009126.3	3714739	3715881	-	1143	30
BSU_36060	AL009126.3	3716009	3717097	-	1089	18
BSU_36070	AL009126.3	3717238	3717825	+	588	8
BSU_36079	AL009126.3	3717326	3717805	+	480	0
BSU_36080	AL009126.3	3717999	3718616	+	618	11
BSU_36090	AL009126.3	3718794	3719129	+	336	13
BSU_36100	AL009126.3	3719134	3720711	-	1578	87
BSU_36110	AL009126.3	3720925	3721401	+	477	6
BSU_36120	AL009126.3	3721415	3722008	+	594	11
